Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2024-03-28 00:00:00-04:00,491.04862355350235,491.0984600577005,483.38657270122803,483.81500244140625,15212800,0.0,0.0,META
2024-04-01 00:00:00-04:00,485.42911655948365,495.6219126533718,480.02880403065797,489.56402587890625,9247000,0.0,0.0,META
2024-04-02 00:00:00-04:00,483.3367442463119,495.72155586314705,482.8883677625335,495.5621337890625,11081000,0.0,0.0,META
2024-04-03 00:00:00-04:00,497.1164618244484,505.3962538689054,496.9371233933013,504.8980712890625,12099200,0.0,0.0,META
2024-04-04 00:00:00-04:00,514.5428746566774,528.0735304456318,508.7241058190558,509.0628967285156,26476300,0.0,0.0,META
2024-04-05 00:00:00-04:00,514.9813296133703,528.7710514605087,512.5402225830248,525.4232788085938,19242000,0.0,0.0,META
2024-04-08 00:00:00-04:00,527.3561816187679,529.5581097041235,517.0039330005043,517.3626098632812,13260600,0.0,0.0,META
2024-04-09 00:00:00-04:00,520.3317617542822,523.9585455577184,504.8980750460345,515.0211791992188,10881400,0.0,0.0,META
2024-04-10 00:00:00-04:00,507.43885377613293,520.6606093608502,503.9615184655781,517.9405517578125,11418500,0.0,0.0,META
2024-04-11 00:00:00-04:00,519.2158862304884,521.9558906964756,515.4097636383199,521.2584228515625,10369500,0.0,0.0,META
2024-04-12 00:00:00-04:00,515.8680487630246,518.2991821255071,507.4786409454992,510.039306640625,11944900,0.0,0.0,META
2024-04-15 00:00:00-04:00,514.8417956512984,516.6452750395099,495.47248418641453,498.4117736816406,13512900,0.0,0.0,META
2024-04-16 00:00:00-04:00,496.2994241252725,502.9352195908948,495.30305898761117,497.9434509277344,9847900,0.0,0.0,META
2024-04-17 00:00:00-04:00,501.2713127841246,501.3310922605612,485.36933351230493,492.373779296875,12193700,0.0,0.0,META
2024-04-18 00:00:00-04:00,498.00326007133316,510.34823945758444,497.2260964339249,499.9760437011719,14808700,0.0,0.0,META
2024-04-19 00:00:00-04:00,500.972375440201,500.972375440201,474.00079446729563,479.3213806152344,25111000,0.0,0.0,META
2024-04-22 00:00:00-04:00,487.9399518780483,490.22163662938425,471.67926501906925,479.97900390625,17271100,0.0,0.0,META
