Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2024-03-28 00:00:00-04:00,16.585656109691193,16.72741530241542,16.55730571318076,16.632909774780273,33461500,0.0,0.0,T
2024-04-01 00:00:00-04:00,16.24543894748723,16.576207397290272,16.207636014918638,16.53840446472168,31980100,0.0,0.0,T
2024-04-02 00:00:00-04:00,16.51950145329151,16.727413957885673,16.51950145329151,16.55730438232422,40169500,0.0,0.0,T
2024-04-03 00:00:00-04:00,16.623461126198784,16.736866331546565,16.52895558671347,16.642362594604492,38155900,0.0,0.0,T
2024-04-04 00:00:00-04:00,16.651810700910477,16.89752254123487,16.595106304642123,16.604557037353516,31850300,0.0,0.0,T
2024-04-05 00:00:00-04:00,16.557306511807795,16.57620797875512,16.330494316069167,16.462800979614258,37757200,0.0,0.0,T
2024-04-08 00:00:00-04:00,16.443900502475394,16.50060310418738,16.27379089479623,16.302143096923828,27372200,0.0,0.0,T
2024-04-09 00:00:00-04:00,16.329036155769217,16.405878605572447,16.146534650460847,16.232982635498047,32802500,0.278,0.0,T
2024-04-10 00:00:00-04:00,16.108114753612988,16.127325824572313,15.858376327347449,16.069692611694336,39046800,0.0,0.0,T
2024-04-11 00:00:00-04:00,16.012060716630735,16.04087732214423,15.771927833557129,15.771927833557129,40831200,0.0,0.0,T
2024-04-12 00:00:00-04:00,15.762322825221775,15.810348670614298,15.608637921483423,15.666269302368164,41764300,0.0,0.0,T
2024-04-15 00:00:00-04:00,15.810349653472565,15.887193942187372,15.493374290798714,15.59903335571289,40249900,0.0,0.0,T
2024-04-16 00:00:00-04:00,15.579820530968062,15.589426065976891,15.310871962960512,15.454952239990234,56368800,0.0,0.0,T
2024-04-17 00:00:00-04:00,15.474163881445534,15.608637712398108,15.4261362046278,15.483769416809082,27177500,0.0,0.0,T
2024-04-18 00:00:00-04:00,15.474163836617617,15.704691188469292,15.454952765946178,15.685480117797852,29566500,0.0,0.0,T
2024-04-19 00:00:00-04:00,15.685481469855851,15.867982992828738,15.618244548778655,15.858377456665039,45814400,0.0,0.0,T
2024-04-22 00:00:00-04:00,16.031272322798173,16.069692632698477,15.531795469614249,15.666269302368164,54178100,0.0,0.0,T
2024-04-23 00:00:00-04:00,15.733505552643415,15.87758674685822,15.647059401010416,15.848770141601562,47805000,0.0,0.0,T
2024-04-24 00:00:00-04:00,16.23298386499793,16.357854000428777,15.733506987411864,16.146535873413086,74197800,0.0,0.0,T
2024-04-25 00:00:00-04:00,16.040878958740155,16.32903771500093,15.848771899853844,15.925614356994629,46680400,0.0,0.0,T
2024-04-26 00:00:00-04:00,15.81995393417071,16.213771722239308,15.743111483622412,16.088903427124023,37852700,0.0,0.0,T
2024-04-29 00:00:00-04:00,16.319432825828827,16.59798788905034,16.319432825828827,16.348249435424805,42383300,0.0,0.0,T
2024-04-30 00:00:00-04:00,16.242590208009382,16.309827131012046,16.136931139251626,16.223379135131836,31822800,0.0,0.0,T
2024-05-01 00:00:00-04:00,16.16574546724712,16.42508941828896,16.117719623899443,16.252193450927734,39350700,0.0,0.0,T
2024-05-02 00:00:00-04:00,16.319429800413683,16.319429800413683,16.06969139308648,16.156139373779297,32205000,0.0,0.0,T
2024-05-03 00:00:00-04:00,16.156142801253992,16.252196337075514,16.069694802221505,16.184959411621094,24023200,0.0,0.0,T
2024-05-06 00:00:00-04:00,16.28101099445303,16.367458983115647,16.242588851905825,16.31943130493164,24182300,0.0,0.0,T
2024-05-07 00:00:00-04:00,16.386666997179304,16.530746356822107,16.329035619735876,16.4058780670166,28086800,0.0,0.0,T
2024-05-08 00:00:00-04:00,16.35785374309527,16.521144187734652,16.329037135664095,16.434696197509766,25292100,0.0,0.0,T
2024-05-09 00:00:00-04:00,16.42508969427649,16.511537679409674,16.36745831487721,16.50193214416504,22547700,0.0,0.0,T
2024-05-10 00:00:00-04:00,16.521143342406926,16.54035258097621,16.44430089192418,16.492326736450195,19229600,0.0,0.0,T
2024-05-13 00:00:00-04:00,16.501932952232416,16.65561785953516,16.473116345087423,16.57877540588379,28014800,0.0,0.0,T
2024-05-14 00:00:00-04:00,16.59798589071203,16.655617270896617,16.540352678458905,16.61719512939453,23545300,0.0,0.0,T
2024-05-15 00:00:00-04:00,16.665222422848107,16.75167040717031,16.50193198935823,16.646011352539062,30877900,0.0,0.0,T
2024-05-16 00:00:00-04:00,16.62680066477005,16.68443387702318,16.4731157628988,16.61719512939453,24686200,0.0,0.0,T
2024-05-17 00:00:00-04:00,16.71324920654297,16.72285474223773,16.578775370953547,16.71324920654297,25891200,0.0,0.0,T
2024-05-20 00:00:00-04:00,16.694038429095276,16.866934410508016,16.67482918943613,16.828514099121094,28266600,0.0,0.0,T
2024-05-21 00:00:00-04:00,16.81890817277394,16.82851370841482,16.463510682335805,16.588380813598633,31173300,0.0,0.0,T
2024-05-22 00:00:00-04:00,16.511538995645243,16.818908819701758,16.501933459634895,16.809303283691406,30647500,0.0,0.0,T
2024-05-23 00:00:00-04:00,16.713250139000912,16.818909205469545,16.636407681224284,16.780487060546875,32477700,0.0,0.0,T
2024-05-24 00:00:00-04:00,16.79969774768106,16.914962347736584,16.73246082767728,16.809303283691406,24991800,0.0,0.0,T
2024-05-28 00:00:00-04:00,16.770880494569546,16.82851370841482,16.521143896181076,16.588380813598633,25458300,0.0,0.0,T
2024-05-29 00:00:00-04:00,16.56916990564975,16.62680128799454,16.434696069489043,16.44430160522461,23503800,0.0,0.0,T
2024-05-30 00:00:00-04:00,16.49232820867635,16.943777416553576,16.48272267249998,16.92456817626953,33266500,0.0,0.0,T
2024-05-31 00:00:00-04:00,16.83811769286995,17.548910776196912,16.78048448433405,17.500883102416992,67619500,0.0,0.0,T
2024-06-03 00:00:00-04:00,17.41443611460949,17.606543156545776,17.2511456785842,17.29917335510254,38332700,0.0,0.0,T
2024-06-04 00:00:00-04:00,17.260752274368,17.635360845952416,17.1935153551799,17.625755310058594,30089100,0.0,0.0,T
2024-06-05 00:00:00-04:00,17.587331899337496,17.596937434539246,17.44325253544822,17.577726364135742,28101800,0.0,0.0,T
2024-06-06 00:00:00-04:00,17.568122991437107,17.72180789341876,17.500884243760158,17.558517456054688,22319200,0.0,0.0,T
2024-06-07 00:00:00-04:00,17.500886708570242,17.500886708570242,17.26075378639523,17.385623931884766,36626700,0.0,0.0,T
2024-06-10 00:00:00-04:00,17.289567978073823,17.327990119640223,17.049435089489464,17.155094146728516,32419600,0.0,0.0,T
2024-06-11 00:00:00-04:00,17.135883075945316,17.241542133184367,17.030224018706264,17.155094146728516,29957000,0.0,0.0,T
2024-06-12 00:00:00-04:00,17.279963985685296,17.327991666931897,16.876540623557407,16.914962768554688,35652200,0.0,0.0,T
2024-06-13 00:00:00-04:00,16.857326815925255,16.982196934837287,16.732458529081633,16.972591400146484,30692000,0.0,0.0,T
2024-06-14 00:00:00-04:00,16.895751236479036,17.04943614815039,16.799697708667274,16.943777084350586,22652300,0.0,0.0,T
2024-06-17 00:00:00-04:00,16.866932350616057,17.001408004218895,16.799695439848843,16.972591400146484,27451600,0.0,0.0,T
2024-06-18 00:00:00-04:00,17.174302648103676,17.481674271232936,17.15509341021373,17.33759307861328,33711100,0.0,0.0,T
2024-06-20 00:00:00-04:00,17.23193699100478,17.44325327823632,17.193514848561634,17.395227432250977,32100600,0.0,0.0,T
2024-06-21 00:00:00-04:00,17.452858620884413,17.721808118807107,17.356805097907124,17.67378044128418,72567200,0.0,0.0,T
2024-06-24 00:00:00-04:00,17.692991901546502,17.9619414053862,17.67378083011468,17.91391372680664,42162200,0.0,0.0,T
2024-06-25 00:00:00-04:00,17.904307680456217,17.9907556673653,17.798650454731774,17.952335357666016,34090600,0.0,0.0,T
2024-06-26 00:00:00-04:00,17.904308612435056,18.067599059311068,17.87549383667783,18.019573211669922,32029700,0.0,0.0,T
2024-06-27 00:00:00-04:00,18.038784411986125,18.048389947996476,17.87549396394752,18.009967803955078,28916300,0.0,0.0,T
2024-06-28 00:00:00-04:00,18.057992564803595,18.374967905787777,18.038783326008,18.355758666992188,52825200,0.0,0.0,T
2024-07-01 00:00:00-04:00,18.480628722851502,18.55747118155503,18.086810892987327,18.23089027404785,36095700,0.0,0.0,T
2024-07-02 00:00:00-04:00,18.2308886543636,18.250099725349898,17.942729917843398,18.07720375061035,31606900,0.0,0.0,T
2024-07-03 00:00:00-04:00,18.134835163952214,18.173257305993566,17.923518878930498,17.942729949951172,19463000,0.0,0.0,T
2024-07-05 00:00:00-04:00,17.9619417003379,18.057993394937057,17.913914020969685,18.029178619384766,30727800,0.0,0.0,T
2024-07-08 00:00:00-04:00,18.09641494957875,18.15404633087666,17.952335580299685,18.067598342895508,23277400,0.0,0.0,T
2024-07-09 00:00:00-04:00,18.077204006438837,18.230888912367035,17.961941243026985,18.057992935180664,27803600,0.0,0.0,T
2024-07-10 00:00:00-04:00,18.10479130732616,18.280282315081582,17.997546389349743,18.270532608032227,33408200,0.278,0.0,T
2024-07-11 00:00:00-04:00,18.23153587018895,18.397277172993086,18.153540072373268,18.387527465820312,23623400,0.0,0.0,T
2024-07-12 00:00:00-04:00,18.251033941988755,18.377778279258752,18.124291464285314,18.33877944946289,37919400,0.0,0.0,T
2024-07-15 00:00:00-04:00,18.377778533510504,18.397277948678205,18.065795329093618,18.11454200744629,33910900,0.0,0.0,T
2024-07-16 00:00:00-04:00,18.134040007730118,18.38752680643252,18.104790887260688,18.377777099609375,23923600,0.0,0.0,T
2024-07-17 00:00:00-04:00,18.4265249346014,18.70926087157902,18.377778256982214,18.680011749267578,40611500,0.0,0.0,T
2024-07-18 00:00:00-04:00,18.621514707157466,18.84575239160005,18.514269788699497,18.67026138305664,34793900,0.0,0.0,T
2024-07-19 00:00:00-04:00,18.641014099121094,18.758006864966237,18.504520059546447,18.641014099121094,29910300,0.0,0.0,T
2024-07-22 00:00:00-04:00,18.23153464702701,18.299780733091257,17.85130353106475,18.085290908813477,44083600,0.0,0.0,T
2024-07-23 00:00:00-04:00,18.104790984471663,18.143789811973633,17.685562886657728,17.753808975219727,70161800,0.0,0.0,T
2024-07-24 00:00:00-04:00,18.446024349475696,18.748257841761056,18.29003274961444,18.680011749267578,64465000,0.0,0.0,T
2024-07-25 00:00:00-04:00,18.670260207286567,19.245479872591194,18.62151353445724,18.709259033203125,54049700,0.0,0.0,T
